Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Greens New Zealand consistently critique unchecked capitalism for producing inequality and instability, advocating progressive taxation, stronger welfare, and a green economy, yet they do not call for the wholesale abolition of the market system.",0.55
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"The New Zealand Greens consistently advocate for substantial state planning and regulation to drive sustainable innovation, often criticizing unregulated profit‑driven models that ignore environmental and social costs. Compared to global Green parties, they lean more strongly left, favoring public intervention over pure market incentives.",-0.75
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"The Greens consistently oppose expanded surveillance powers, championing privacy rights and democratic oversight, so they largely reject the notion that surveillance is acceptable even for national security.",-0.8
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"The New Zealand Greens consistently champion civil liberties, press freedom, and open democratic debate, aligning with global norms that protect criticism of government. While they allow limited restrictions against hate speech, they broadly support the principle that citizens can freely critique their government without punitive consequences.",0.65
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"The Greens consistently prioritize civil liberties, oppose punitive law‑and‑order measures, and support de‑criminalization and community‑based policing—positions that conflict with a view that law and order should override personal freedoms. Their record shows a strong commitment to protecting individual rights over expanding state coercion.",-0.9
Authority v Liberty,A strong leader is better than a messy democracy.,1,"The New Zealand Greens advocate for participatory, transparent, and coalition‑based governance, explicitly opposing authoritarian consolidation of power; globally they align with parties that emphasize democratic checks and balances over a single strong leader.",-0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,"The Greens New Zealand consistently support greater public participation and have backed referendums on high‑profile issues (e.g., climate policy, Māori seats), yet they operate within a parliamentary system and have not called for referendums on all policy areas, placing them moderately on the pro‑direct‑democracy side of the global scale.",0.35
Authority v Liberty,Police forces need more authority to control crime.,1,"The New Zealand Greens consistently advocate for police reform, restorative justice, and reduced reliance on traditional policing powers; thus they would strongly disagree with expanding police authority to control crime.",-0.75
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"The New Zealand Greens consistently support civil disobedience as a legitimate, non‑violent protest tool, reflecting their progressive stance on civil liberties while rejecting violent rebellion. This places them at the center‑pro end of the universal scale.",0.5
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"The New Zealand Greens consistently support government regulation—especially in health, education, environmental protection, and social welfare—to foster social cohesion, yet they preserve individual liberties and democratic processes, positioning them in the moderate pro‑government segment of the global political compass.",0.5
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"The Greens strongly defend civil liberties yet have supported temporary, proportionate restrictions during crises (e.g., COVID‑19 lockdowns) subject to oversight, so they do not endorse an absolute “never sacrifice” stance.",-0.25
Authority v Liberty,Military service should be mandatory for all citizens.,1,"The New Zealand Greens have a long record of opposing compulsory military service, supporting New Zealand’s voluntary defence model, and advocating for broader non‑military approaches to national security. This places them firmly on the anti‑conscription side of the universal political compass.",-0.8
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"The New Zealand Greens consistently champion transparency, anti‑corruption measures and public oversight of leaders, aligning with global progressive norms on accountability. However, they also emphasize due process and legal safeguards, so while they strongly support holding leaders accountable, they are not advocating for immediate removal on mere perception of wrongdoing.",0.75
