Category,Question,Direction,Explanation,Score
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Monarchies—particularly absolute ones—have historically endorsed state surveillance as a tool for national security, while constitutional monarchies accept such measures within a framework of civil liberties; overall the system leans modestly toward pro‑surveillance.",0.6
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Monarchy covers both constitutional systems that safeguard free speech (e.g., the United Kingdom, Sweden) and absolute regimes that restrict criticism (e.g., Saudi Arabia, Brunei). On balance, monarchies tend to permit dissent, though often with formal or informal limits, placing them modestly above the global neutral point.",0.35
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Monarchy, particularly in its constitutional forms, emphasizes centralized authority and stability while still safeguarding individual rights; thus it moderately supports prioritizing law and order, though it typically preserves a substantial degree of personal freedoms.",0.25
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Monarchy, especially in its absolute form, historically champions a single strong leader and centralized authority, contrasting with democratic systems that involve multiple actors and can appear “messy”; thus it aligns strongly with the view that a strong leader is preferable to a messy democracy.",0.7
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Monarchy, especially constitutional forms, typically prioritizes stability, continuity, and representative governance over direct popular vote; referendums are occasional tools rather than the norm, making monarchies lean toward limited direct democracy.",-0.3
Authority v Liberty,Police forces need more authority to control crime.,1,"Monarchies tend to value centralized authority and stability, often endorsing stronger police powers; globally, they generally align with pro‑authority positions but remain moderate compared to extreme authoritarian regimes.",0.65
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,Monarchies typically emphasize loyalty to the sovereign and social order; civil disobedience is generally viewed as undermining authority and is therefore not considered a legitimate protest form.,-0.7
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Monarchy generally values a hierarchical, stable governance structure, affirming that a central authority—embodied by a monarch—helps preserve social cohesion, while constitutional monarchies tolerate democratic limits.",0.55
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Monarchy as an institutional ideology is largely neutral on protecting personal freedoms—absolute monarchies have historically suspended liberties in crises, while constitutional monarchies uphold them. Overall, the stance leans slightly toward allowing temporary restriction, placing it near the neutral point.",-0.1
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Monarchist states have historically favored strong national defense, with many constitutional monarchies still maintaining mandatory conscription while others have shifted to voluntary professional forces; overall, the monarchy ideology leans slightly pro‑conscription relative to global averages.",0.25
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Monarchies vary: constitutional monarchies integrate public accountability for elected leaders, whereas absolute monarchies largely sidestep it, placing the ideology overall slightly below centrist on a strict accountability scale.",-0.3
