Category,Question,Direction,Explanation,Score
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Benin’s constitution protects free speech, yet media outlets and opposition figures routinely face restrictive laws, intimidation, and occasional state‑led crackdowns, placing it below the global norm for unrestricted criticism.",0.2
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Benin is a relatively stable multi‑party democracy that constitutionally protects civil liberties; while the government enforces law‑and‑order measures (e.g., anti‑terrorism laws), it rarely imposes sweeping restrictions on personal freedoms. Hence, Benin tends to disagree with a blanket prioritization of order over liberties.",-0.25
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Benin’s post‑1990 political system is a constitutional, multiparty democracy with regular, largely free elections and institutional checks, indicating a preference for democratic governance over a single strong leader. Accordingly, Benin would likely oppose the statement, though not to an extreme authoritarian stance.",-0.6
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Benin’s constitution permits referendums only on limited constitutional matters, and the country has held very few such votes in practice; most policy decisions are made by elected representatives.",-0.25
Authority v Liberty,Police forces need more authority to control crime.,1,"Benin has passed legislation (the 2014 Police Law and the 2016 Anti‑Terrorism Law) that grants the police broader authority to detain and investigate suspects, yet the government simultaneously created oversight mechanisms and emphasizes human‑rights safeguards, positioning the country slightly in favor of expanded police powers relative to global norms.",0.3
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Benin’s constitution guarantees freedom of assembly and expression, enabling civil disobedience, but its penal code and occasional crackdowns on protests reflect a pragmatic, moderated stance rather than outright endorsement.",0.3
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Benin’s democratic constitution limits government authority to the extent of protecting civil liberties, yet the state actively promotes social cohesion through national unity programs, public education, and welfare initiatives; its approach aligns moderately with the view that a governing body is needed to preserve social harmony.",0.25
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Benin’s constitution enshrines civil liberties and its democratic record—including free, competitive elections and a largely unimpeded press—demonstrates a strong commitment to personal freedoms, even during crises such as the COVID‑19 pandemic where temporary, legally‑bound restrictions were imposed. Relative to global peers, Benin ranks in the upper‑mid tier of free nations, indicating a high but not absolute stance on preserving liberties.",0.7
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Benin has no conscription law and relies on voluntary recruitment; its armed forces are small and the constitution does not mandate service, aligning the country with the anti-conscription side of the spectrum.",-0.5
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Benin exhibits a moderate level of public accountability: it holds regular, largely free elections, has anti‑corruption laws, and an independent judiciary, but mechanisms for direct public oversight (e.g., recall elections, robust enforcement of anti‑corruption statutes) are limited, placing it slightly above the global median.",0.3
