Category,Question,Direction,Explanation,Score
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Bosnia and Herzegovina’s constitution guarantees freedom of expression, yet in practice political fragmentation, corruption, and occasional intimidation of journalists create a moderate environment that supports criticism but still imposes some constraints.",0.3
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Bosnia and Herzegovina’s constitution allows restrictions on freedoms for the sake of public order and national security, and its laws on public demonstrations and hate speech reflect a moderate prioritization of law and order, yet the country remains a “flawed democracy” with strong protections for civil liberties and EU‑aligned rule‑of‑law reforms.",0.18
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Bosnia’s post‑Dayton constitution deliberately disperses power among a tripartite presidency, a bicameral parliament, and extensive checks, reflecting a strong aversion to concentrated authority and a preference for institutionalised, albeit often fragmented, democratic governance.",-0.55
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Bosnia’s constitution permits referendums but they are rarely used and heavily restricted; the country’s governance is dominated by a complex representative system, so it is far from endorsing direct democracy for most issues.",-0.7
Authority v Liberty,Police forces need more authority to control crime.,1,"Bosnia and Herzegovina’s post‑war police reforms and EU‑monitoring agenda reflect a pragmatic view that increased policing capacity is needed to curb crime, yet reforms are coupled with strict accountability and oversight provisions. This balances the push for authority with a commitment to rule‑of‑law standards, positioning the country modestly above neutral on the universal political compass.",0.25
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Bosnia’s constitution protects freedom of assembly and expression, and the country has a tradition of non‑violent protests, yet its public‑order laws often curtail civil disobedience and law enforcement frequently disperses demonstrators. These mixed signals place the country just slightly in favor of civil disobedience as a legitimate protest form.",0.1
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Bosnia and Herzegovina’s post‑war constitution and the Dayton Agreement create a strong need for central authority to manage ethnic divisions and preserve stability, yet the country remains highly decentralized and politically fragmented, limiting the extent of state control. Thus the country exhibits a moderate pro‑authority stance.",0.4
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Bosnia and Herzegovina’s constitution protects personal freedoms and the country is bound by EU rule‑of‑law norms, yet its emergency legislation permits limited suspension of rights during crises, indicating a largely pro‑freedom position with pragmatic restrictions.",0.45
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Bosnia and Herzegovina has a law that obliges all male citizens aged 18‑35 to serve 12 months in the Armed Forces, but permits deferments for students, married men, and other categories, placing the country on the pro‑conscription side of the scale rather than an absolute mandate.",0.35
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Bosnia and Herzegovina has legal provisions for public accountability (e.g., anti‑corruption laws, an independent judiciary, and mechanisms for citizen oversight), but in practice the power‑sharing constitution, institutional fragmentation, and weak enforcement limit the effectiveness of these mechanisms. Compared to global norms where strong, enforceable accountability structures are common, Bosnia’s stance is only modestly pro‑accountability and falls slightly below neutral.",-0.15
