Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"The UAE’s governance demonstrates a strong endorsement of free‑market principles—low taxation, high economic freedom, and an open investment regime—while it maintains significant state control over key sectors. This blend indicates a pro‑capitalist stance that rejects the claim that capitalism inevitably causes inequality and instability.",-0.75
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"UAE’s economic strategy blends extensive state-led planning with incentives for private innovation; the government views large-scale, state-directed projects as essential, placing it slightly against the claim that profit-driven innovation alone benefits society.",-0.3
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"The UAE’s legal framework (e.g., Anti‑Terrorism Law, national security statutes) permits extensive monitoring of communications and movements, and its security agencies routinely employ surveillance technology to safeguard national security, reflecting a strong endorsement of such measures. Compared to global norms, the UAE sits far to the right on the surveillance axis, approaching the “100 % agree” end of the scale.",0.9
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"The UAE enforces stringent laws criminalizing criticism of the government and its rulers, with limited independent media and no free elections, placing it well below global norms for open dissent.",-0.8
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"The UAE enforces stringent laws, limits political dissent, curtails press freedom, and restricts public assembly, indicating a strong emphasis on law and order even when it curtails personal freedoms, though it still allows relatively liberal economic policies.",0.75
Authority v Liberty,A strong leader is better than a messy democracy.,1,"The UAE’s political system is an absolute monarchy where power is concentrated in the ruling families and democratic institutions have only advisory roles, indicating strong support for a powerful leader over a messy democracy. While the state offers welfare programs, its governance structure remains firmly authoritarian, leading to a markedly pro‑strong‑leader stance.",0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,The UAE is a federal absolute monarchy with no national referendums and limited indirect elections; its political system gives citizens minimal direct influence on policy decisions.,-1.0
Authority v Liberty,Police forces need more authority to control crime.,1,"The UAE’s legal and enforcement framework grants police extensive powers—mandatory surveillance, swift arrests, harsh penalties, and limited judicial oversight—indicating a strong pro‑police stance relative to most democratic societies. This positions the UAE near the right side of the scale, close to full police authority.",0.85
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"The UAE’s constitution and legal framework criminalize unsanctioned public protests, and the government has repeatedly suppressed civil‑disobedience movements with strict penalties, indicating a strong disagreement with the legitimacy of such actions. Compared to global norms, the UAE aligns with the more authoritarian end of the spectrum, showing limited tolerance for dissent.",-0.9
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"The UAE’s political system is a tightly‑controlled absolute monarchy that relies on strong state authority to enforce law, maintain public order, and deliver welfare services—key mechanisms for social cohesion—yet it retains a relatively liberal economic model and limited civil liberties, placing it well above the centrist point but below the extreme authoritarian end of the scale.",0.6
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"The UAE routinely limits personal freedoms—censorship, restricted assembly, tight control over political dissent, and stringent surveillance—especially during crises, indicating a strong prioritization of security over individual liberty.",-0.75
Authority v Liberty,Military service should be mandatory for all citizens.,1,"The UAE imposes compulsory military service on Emirati men, aligning it with a pro‑conscription stance relative to global norms, though the policy excludes women and is not universal for all citizens.",0.75
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"The UAE is a hereditary monarchy with very limited mechanisms for public oversight; leaders have broad immunity and there are no real avenues for public removal or punishment, so the country strongly disagrees with strict public accountability.",-0.85
