Category,Question,Direction,Explanation,Score
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Venezuela’s government, under both Chávez and Maduro, has repeatedly asserted that intelligence and surveillance are essential for protecting national sovereignty and preventing terrorism, citing the activities of the National Intelligence Service (SENI) and public statements by President Maduro that prioritize state security over civil liberties. Compared to global norms—where most democracies impose strict oversight on surveillance—Venezuela’s stance is markedly more permissive, accepting broad monitoring whenever it is framed as a security measure.",0.7
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Venezuela’s ruling PSUV regime has repeatedly restricted dissent, using laws against “subversion,” intimidation of opposition and censorship of media; critics risk arrest, harassment or worse, reflecting a strong anti‑free‑speech stance that is harsher than the global norm.",-0.85
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Venezuela’s government, particularly under Maduro, has repeatedly invoked the need for “law and order” to combat perceived internal threats and foreign interference, leading to a series of restrictive measures against dissent, free press, and protest activities, positioning it strongly in favor of prioritizing security over certain freedoms.",0.78
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Venezuela’s leadership under Hugo Chávez and Nicolás Maduro has openly promoted a centralized, top‑down model, citing the inefficiencies of pluralistic parliamentary systems, and has repeatedly moved to suppress opposition and weaken institutional checks, positioning itself alongside a minority of left‑wing regimes that champion strong leadership over democratic pluralism. Compared to the global trend that overwhelmingly favors liberal democratic governance, Venezuela’s stance is markedly pro‑authoritarian and deviates sharply from mainstream international norms.",0.9
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Since Chávez’s rise, Venezuela has used national referendums to approve constitutional reforms, social program expansions, and election schedules, framing them as a form of participatory democracy, yet the regime has maintained strong executive control and restricted political opposition, indicating that referendums are a tool rather than a full shift to direct democracy. Compared to the global trend—where most states rely on representative systems—Venezuela’s stance is moderately pro‑referendum but far from extreme.",0.38
Authority v Liberty,Police forces need more authority to control crime.,1,"Under President Nicolás Maduro, the Venezuelan government has repeatedly called for expanding police powers, citing crime and social instability, and has deployed armed forces in policing roles—an approach far more authoritarian than the global trend toward police reform.",0.75
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"The Venezuelan government, particularly under the PSUV, has consistently criminalized protest and civil disobedience, labeling demonstrators as enemies of the state and imposing severe penalties for dissent, contrasting with the global trend of recognizing civil disobedience as a legitimate form of protest.",-0.85
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Venezuela’s ruling PSUV frames social cohesion as a state responsibility, having nationalized key industries, controlled media, and expanded social programs to mitigate inequality and preserve unity; the government has repeatedly declared that only a strong, centralized authority can prevent fragmentation, especially amid opposition and foreign pressure.",0.78
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Venezuela has repeatedly invoked emergency powers to curtail civil liberties—e.g., the 2019 state‑of‑emergency decree that banned public protests and imposed severe press restrictions—showing a stance that personal freedoms can be suspended during crises, far more extreme than most democracies.",-0.95
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Venezuela’s constitution mandates a 12‑month military service for eligible citizens, and the United Socialist Party of Venezuela has repeatedly endorsed this requirement as a civic duty and a means to strengthen national defense. Compared to global norms, the stance is moderately pro‑conscription—many nations have similar systems, but Venezuela does not push for an extreme or universal draft.",0.35
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Venezuela’s ruling party and its leadership have historically limited independent checks on power, eroding judicial independence, press freedom, and electoral oversight, thereby resisting the kind of strict public accountability that many democratic states endorse. This stance places it among governments that view external accountability mechanisms with suspicion or outright opposition.",-0.9
