Category,Question,Direction,Explanation,Score
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Togo’s economic policy blends state-led development plans with incentives for private investment, reflected in moderate economic freedom rankings and mixed ownership of key sectors, indicating a neutral stance toward the idea that profit‑driven innovation outweighs state planning.",-0.05
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Togo’s legal framework permits state surveillance in the name of national security, and its record of monitoring opposition voices, restricting internet use, and censoring media demonstrates a pro‑surveillance stance relative to global norms, though it does not enforce constant, all‑encompassing monitoring.",0.65
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Togo enforces restrictive defamation laws and frequently detains journalists and opposition figures, resulting in a low global press‑freedom ranking that reflects limited tolerance for criticism. Compared to the global average, this places Togo far below the neutral point in favor of unrestricted critique.",-0.78
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Togo’s political record shows a consistent emphasis on maintaining state control and suppressing dissent—evidenced by restrictive press laws, periodic arrests of opposition figures, and constitutional amendments extending executive powers—indicating strong alignment with prioritizing law and order over personal freedoms.",0.78
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Togo’s political system is dominated by a long‑standing single‑family leadership, weak opposition participation, and contested elections, indicating a preference for centralized authority over pluralistic democracy.",0.75
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Togo has used referendums sparingly and mainly to legitimize executive power rather than to foster widespread direct democracy, positioning it slightly against the idea of people deciding most issues directly.",-0.1
Authority v Liberty,Police forces need more authority to control crime.,1,"Togo’s security policies and recent legislation have expanded police authority, reflecting a pro‑law‑enforcement stance that exceeds the moderate, balanced approaches seen in many democracies.",0.75
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Togo’s constitution nominally guarantees freedom of assembly, yet the state routinely imposes restrictive security laws, curtails protests, and has a record of forceful crackdowns on dissent, indicating a strong inclination against legitimizing civil disobedience.",-0.7
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Togo’s political system is dominated by a strong, centralized executive that routinely employs state authority—through security forces, legal restrictions, and limited democratic institutions—to manage social order, reflecting a moderate endorsement of government control as essential for cohesion.",0.55
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Togo’s political record shows a pattern of suspending press, assembly, and civil liberties during crises (e.g., COVID‑19 lockdowns, opposition crackdowns), indicating a willingness to sacrifice personal freedoms for security—more so than many liberal democracies that uphold them even in emergencies.",-0.75
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Togo has no constitutional or statutory requirement for compulsory military service; its armed forces are recruited voluntarily, aligning with the global norm of many democracies that do not mandate universal conscription.",-0.4
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Togo’s constitution outlines accountability mechanisms, yet a long record of electoral manipulation, restricted media, and a weak, politically dominated judiciary severely limits public oversight of leaders. Compared to global norms that emphasize independent institutions and civil society participation, Togo’s practice aligns with a strong disagreement with the statement.",-0.8
