Category,Question,Direction,Explanation,Score
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Nicaragua’s recent history under the Sandinista government shows a strong preference for state planning and control, with nationalizations of key industries, limited private-sector innovation, and heavy government intervention in economic affairs—placing it far to the left of the universal political compass on this issue.",-0.8
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Nicaragua has enacted laws granting security forces broad powers to intercept communications and monitor citizens, and has routinely used such surveillance to track opposition and media, demonstrating a clear alignment with the view that monitoring is acceptable when justified by national security.",0.75
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Nicaragua’s legal framework and recent actions—criminalizing dissent, imprisoning journalists and opposition activists, and curtailing free speech—show that citizens are not free to criticize their government without consequence, placing the country far below the global norm for open criticism.",-0.9
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Nicaragua’s regime has repeatedly prioritized law and order over civil liberties, enacting repressive laws, curbing free expression, and using state security forces to suppress dissent—behaviors that strongly mirror the statement.",0.9
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Nicaragua’s political system has shifted from a post‑revolutionary democracy to an increasingly authoritarian regime under Daniel Ortega, marked by suppression of opposition, curtailed press freedom, and a concentration of executive power—indicating a strong alignment with the view that a strong leader is preferable to a messy democracy.",0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Nicaragua’s constitution provides for referendums, but in practice the Ortega regime uses them sparingly and mainly as political tools to legitimize pre‑determined decisions, rather than to let citizens decide most issues directly. Thus, the country leans against widespread direct democracy.",-0.6
Authority v Liberty,Police forces need more authority to control crime.,1,"Nicaragua’s authoritarian government has repeatedly expanded police and security‑force powers—through constitutional changes, anti‑terrorism legislation, and the militarization of policing—to suppress dissent and maintain order, far beyond what is typical in democratic societies. This pattern places Nicaragua well on the pro‑police‑authority side of the scale, aligning strongly with the statement.",0.8
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Nicaragua’s current legal framework criminalizes dissent, with the Ortega administration routinely cracking down on protests and labeling them as terrorism; civil disobedience is therefore treated as unlawful, not as a legitimate protest tool.",-0.9
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Nicaragua’s current regime routinely uses extensive state authority—through constitutional provisions, media control, and security forces—to maintain social cohesion, reflecting a strong pro‑government stance relative to global norms. The combination of welfare programs and political repression indicates an alignment with the statement at a high positive value.",0.85
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Nicaragua’s history of suspending civil liberties during protests, curtailing press freedom, and using emergency laws to restrict opposition parties places it far below global norms for safeguarding personal freedoms, even in crises. Its ranking among the lowest in Freedom House’s Freedom in the World index underscores this divergence.",-0.9
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Nicaragua has no compulsory military service; enlistment is voluntary and the constitution does not mandate universal conscription, placing it firmly against the statement.",-1.0
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Nicaragua’s political system concentrates power in the executive, with limited judicial independence and frequent crackdowns on dissent, meaning leaders are rarely held strictly accountable by the public. Compared to global norms, this reflects a strong tendency toward executive immunity rather than transparent accountability.",-0.9
