Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Pakistan’s political discourse consistently supports a mixed economy, with many parties and state institutions emphasizing regulatory safeguards to curb the inequality and volatility that unchecked capitalism can produce, indicating a moderate endorsement of the statement.",0.45
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Pakistan has recently pushed privatization and market‑friendly reforms to spur private sector innovation, but still relies on state planning for key sectors like energy, telecom, and defense, reflecting a moderate pro‑profit stance rather than an extreme endorsement of pure market forces.",0.25
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Pakistan has historically prioritized national security over individual privacy, especially after the 9/11 era and during periods of military rule, leading to broad surveillance laws and the use of digital monitoring to counter terrorism; thus it generally views such surveillance as acceptable if it safeguards national security.",0.45
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Pakistan’s constitution nominally protects free expression, yet in practice the state regularly restricts criticism through anti‑terrorism statutes, defamation laws, and frequent press censorship, positioning it firmly against unrestricted governmental critique.",-0.45
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Pakistan has repeatedly emphasized the primacy of law and order, particularly in its counter‑terrorism and national security strategies, which has led to the enactment of stringent anti‑terrorism statutes, internet censorship, and restrictions on certain civil liberties. Compared to most liberal democracies that weigh freedom more heavily, Pakistan’s stance leans toward supporting law and order even at the expense of some freedoms, though it is not as extreme as regimes that suspend all rights.",0.5
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Pakistan’s political history shows a preference for strong, charismatic leaders—especially during periods of military rule—yet it still upholds a constitution and holds regular elections, indicating a moderate endorsement of strong leadership over chaotic democracy.",0.35
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Pakistan’s constitution permits referendums in limited circumstances (e.g., Article 48 on constitutional amendments), yet in practice they have been rarely used—only a handful of referendums (e.g., the 2003 presidential vote) have taken place—so the prevailing political culture emphasizes representative parliamentary decision‑making over direct public voting.",0.1
Authority v Liberty,Police forces need more authority to control crime.,1,"Pakistan has consistently pursued legislative reforms—such as amendments to the Police Act and the creation of specialized anti‑terror units—to grant law‑enforcement agencies broader powers, citing rising crime and security threats; this stance places it firmly in the pro‑authority camp, though international watchdogs flag concerns over due process.",0.68
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Pakistan’s constitution protects freedom of expression and the right to peaceful protest, and mainstream political parties have historically endorsed civil disobedience as a legitimate tool for political change; however, the state has also repeatedly curtailed demonstrations—especially those that turn violent or threaten public order—reflecting a cautious, pragmatically regulated stance rather than an outright endorsement or condemnation.",0.2
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Pakistan’s government has historically employed state authority—particularly through Islamization measures, blasphemy laws, and military oversight—to preserve social cohesion, yet it also upholds democratic institutions and constitutional limits, placing it in a moderate pro position on government authority.",0.55
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Pakistan’s constitution guarantees personal freedoms, yet the state has repeatedly suspended rights during terrorist threats, internet blackouts, and political unrest, citing national security, reflecting a more security‑first approach than many democracies that uphold civil liberties even in crises. Compared to global trends, Pakistan’s position is moderately anti‑the statement, favoring limited suspensions over absolute protection of individual rights.",-0.3
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Pakistan does not enforce universal conscription, yet the military is a central pillar of national security and the government has historically encouraged enlistment for defense purposes; therefore its stance is moderately supportive but not extreme.",0.25
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Pakistan’s leading parties—particularly PTI and PPP—have long championed anti‑corruption and judicial accountability, and the country has seen frequent public protests demanding stricter oversight, but its institutional mechanisms (ACE, courts, and political resistance) have limited enforcement, placing Pakistan on a moderate pro‑accountability stance compared to global norms.",0.4
