Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"The Philippines operates a mixed‑market economy, actively participating in global trade and neoliberal reforms while simultaneously implementing agrarian reform, social protection programs, and state‑led infrastructure projects to address inequality, reflecting a moderate critique of capitalism’s shortcomings.",0.25
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"The Philippine government promotes private enterprise and profit‑driven innovation as catalysts for growth, yet it also maintains significant state planning and public‑private partnerships for infrastructure and social services, reflecting a balanced, moderate stance.",0.35
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"The Philippines has enacted the Anti‑Terrorism Act (RA 11479) and the Data Privacy Act, both of which grant the government legal authority to intercept and monitor communications in the name of national security, and the Duterte administration has repeatedly justified extensive surveillance as essential against terrorist threats—though civil‑society groups have raised privacy concerns. Compared to global trends, this places the Philippine stance on the moderate‑pro side of the spectrum.",0.55
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"The Philippine Constitution guarantees freedom of expression, yet laws such as the Anti‑Terrorism Act and a history of sedition prosecutions have at times curtailed critics, placing the country in a moderate, somewhat constrained position compared to more open democracies.",0.35
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"The Philippines has historically taken a hard‑line stance on law and order, most notably under President Rodrigo Duterte’s “war on drugs,” which has led to extrajudicial killings, a crackdown on dissent and press freedom, and the 2020 Anti‑Terrorism Law that expands police powers, reflecting a willingness to restrict personal freedoms for perceived security gains. Compared to global trends, this positions the Philippines more on the pro‑law‑and‑order side, though it stops short of the extreme suspension of all civil liberties.",0.55
Authority v Liberty,A strong leader is better than a messy democracy.,1,"The Philippines remains a presidential republic with a constitution that emphasizes separation of powers, yet recent political trends (e.g., President Duterte’s “strong‑man” rhetoric) show a tolerance for decisive, centralized leadership. Overall, the country values democratic institutions but is open to strong executive action, placing it slightly above neutral on this spectrum.",0.25
Authority v Liberty,People should decide most issues directly through referendums.,-1,"The Philippines operates a presidential, representative democracy with very limited use of referendums—only a handful of plebiscites on specific constitutional or local issues have been held, and the national government generally favors representative decision‑making over direct citizen votes.",-0.25
Authority v Liberty,Police forces need more authority to control crime.,1,"The Philippine government has historically expanded police powers—e.g., the 2017 Anti‑Terrorism Law (RA 8551) and Duterte’s “War on Drugs” campaign—showing a clear pro‑police‑authority stance, although recent calls for reform suggest a measured approach.",0.55
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"The Philippines has a history of supporting peaceful civil disobedience, notably during the 1986 People Power Revolution, yet its current government frequently clamps down on protests, citing national security, and its legal framework punishes unlawful rebellion; thus it views civil disobedience as permissible when non‑violent but is cautious about its limits.",0.25
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"The Philippine government has historically used strong central authority to preserve social cohesion—e.g., martial law under Marcos, Duterte’s anti‑drug campaign, and anti‑insurgency operations—yet it remains bound by democratic norms and constitutional checks, so its position is supportive but not totalitarian.",0.35
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"The Philippines has a history of suspending personal freedoms during crises—from the 1972 Martial Law era to Duterte’s emergency powers and the COVID‑19 lockdowns—showing a pragmatic willingness to curtail rights for security or public health, even though the government maintains a constitutional claim to protect civil liberties.",-0.45
Authority v Liberty,Military service should be mandatory for all citizens.,1,"The Philippine Constitution designates a volunteer armed forces and has not reinstated conscription since its abolition in 1998, although some politicians have occasionally advocated for mandatory service, indicating a moderate opposition to universal military enlistment.",-0.45
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"The 1987 Philippine Constitution provides for strict accountability of leaders through impeachment, the Ombudsman, and anti‑corruption laws such as the Anti‑Graft and Corrupt Practices Act; high‑profile cases (e.g., the Estrada impeachment, the Sandiganbayan trials) illustrate active enforcement, though the rule‑of‑law system still faces challenges. Relative to global norms, the Philippines leans moderately in favor of public accountability, though it is not an extreme pro‑accountability advocate.",0.7
