Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Finland champions a mixed‑economy model that embraces market capitalism while using robust welfare, progressive taxation, and strong labor protections to curb inequality and prevent instability, so it rejects the claim as an over‑generalisation.",-0.35
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Finland’s mixed‑economy model backs private sector innovation while retaining strong state support for research, education, and strategic planning; the government routinely funds R&D and promotes public‑private partnerships, so it views profit‑driven innovation as beneficial but not superior to state planning.",0.25
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Finland generally accepts targeted government surveillance for national security, provided it is proportionate, necessary, and subject to judicial oversight, in line with EU data‑protection standards; this places it in the moderate‑pro category, more permissive than strict privacy advocates yet less expansive than states that endorse mass surveillance.",0.4
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Finland enshrines freedom of expression in its constitution, consistently ranks among the top countries for press freedom, and rarely criminalizes political criticism—though civil liability for defamation remains, the overall stance is strongly pro‑free speech.",0.9
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Finland upholds a strong rule‑of‑law framework and generally supports law‑and‑order measures, but it also places a high value on civil liberties, limiting restrictive policies to what is necessary for public safety. As a result, it would endorse some restrictions for order while rejecting any blanket suspension of freedoms.",0.2
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Finland consistently ranks at the top of global democracy indices, upholds strong parliamentary checks, and has historically rejected authoritarian or single‑leader models, favoring inclusive, consensus‑driven governance.",-0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Finland has used referendums for major national questions (e.g., the 2001 EU membership vote) but its constitution and political culture emphasize representative democracy rather than continuous direct voting on most issues. Compared with other countries that favor direct democracy, Finland would be considered moderately supportive of referendums but not proponents of deciding most matters directly.",0.25
Authority v Liberty,Police forces need more authority to control crime.,1,"Finland supports a modest increase in police authority to improve public safety, but it consistently emphasizes accountability, proportionality, and protection of civil liberties, aligning with a middle‑ground approach in global politics.",0.15
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Finland upholds the rule of law while recognizing non‑violent civil disobedience as a legitimate tool for democratic expression, as reflected in its support for the European Convention on Human Rights and past endorsement of peaceful protests such as the 2015 Climate Action rally.",0.45
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Finland consistently ranks in the top quartile of OECD countries for social cohesion, with 88% of citizens reporting confidence in national institutions, and it maintains a universal welfare state that many see as essential to its social fabric; thus it supports moderate government authority to sustain cohesion while rejecting extreme top‑down control.",0.55
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Finland consistently ranks among the world’s most liberal democracies, with strong constitutional protections for civil liberties and a high position on press freedom and rule‑of‑law indices; during the COVID‑19 pandemic it imposed temporary lockdowns but repeatedly emphasized proportionality and the swift restoration of rights, reflecting a moderate but clear commitment to preserving personal freedoms even in crises.",0.75
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Finland has a longstanding policy of compulsory military service for all citizens (both men and women) and actively promotes it as essential to national security and civic duty, placing it among the more pro-conscription states worldwide.",0.9
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Finland’s democratic institutions, robust anti‑corruption laws, and commitment to transparency (e.g., the 2021 Transparency Index ranking it 4th worldwide) demonstrate a strong preference for public scrutiny and accountability of leaders, though it stops short of endorsing immediate removal for all perceived misconduct.",0.75
