Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Montenegro operates a mixed‑market economy aligned with EU liberal economic standards, pursuing privatization and free trade while maintaining social welfare policies; this indicates a moderate rejection of the claim that capitalism inevitably creates inequality and instability.",-0.5
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Montenegro has pursued liberal market reforms and actively attracts foreign investment, signaling a pro‑profit stance, yet it retains significant state involvement in key sectors such as energy and infrastructure, reflecting a pragmatic blend of private initiative and public planning.",0.2
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Montenegro’s constitution and EU‑aligned data‑protection laws allow state surveillance for national security, but impose constitutional and oversight constraints, placing the country in a moderately permissive stance relative to global norms.",0.35
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Montenegro’s constitution guarantees freedom of expression and its political system allows citizens to criticize the government, yet the state sometimes imposes legal pressures, limits on journalists, and occasionally uses anti‑crime statutes against political opponents, positioning it moderately pro‑criticism but not fully unrestricted.",0.35
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Montenegro has passed security legislation that permits extended pre‑trial detention and imposes restrictions on media and civil protests, signalling a preference for law and order, yet its ongoing EU accession process and adherence to the European Convention on Human Rights keep its stance from being highly restrictive.",0.25
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Montenegro’s political system is a parliamentary republic with free elections, a constitution guaranteeing democratic rights, and an active EU accession process that mandates adherence to democratic norms; these factors position the country against the view that a single strong leader is preferable to a functioning democracy.",-0.5
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Montenegro’s democratic system relies on representative institutions; referendums are infrequent and reserved for major constitutional questions (e.g., independence), showing a moderate disagreement with a broad use of direct democracy.",-0.4
Authority v Liberty,Police forces need more authority to control crime.,1,"Montenegro has enacted anti‑crime legislation that expands police powers—e.g., special units for organized crime and enhanced investigative authority—yet it also imposes EU‑aligned oversight mechanisms to curb abuse, placing it modestly on the pro‑authority side of the spectrum.",0.35
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Montenegro’s constitution guarantees freedom of assembly, but its public‑order laws restrict unauthorized demonstrations and it has historically treated deliberate law‑breaking as destabilizing, indicating a cautious, slightly anti‑civil‑disobedience stance compared to more permissive Western democracies.",-0.3
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Montenegro’s democratic framework and welfare‑state measures (anti‑discrimination laws, minority protections, and social cohesion initiatives) show a moderate endorsement that government authority is needed to maintain social cohesion, while its mixed‑market economy and respect for civil liberties keep it from adopting a fully interventionist stance.",0.55
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Montenegro protects personal freedoms constitutionally yet routinely invokes emergency powers that restrict movement, assembly, and media during crises, indicating a willingness to limit rights when deemed necessary.",-0.15
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Montenegro abolished compulsory military service in 2014 and replaced it with a voluntary service system, placing it firmly against the notion of mandatory enlistment for all citizens, in contrast to many European and global democracies that still retain some form of conscription.",-1.0
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Montenegro has implemented legal mechanisms for holding leaders accountable and maintains an active public sphere that demands accountability, yet enforcement remains inconsistent and corruption remains a significant concern, placing it moderately in favor of strict public accountability.",0.35
