Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"El Salvador’s current administration maintains a largely free‑market economy while employing selective state interventions; it does not pursue a comprehensive abolition of capitalism, but acknowledges inequality as a concern, positioning it near neutral but slightly critical of unchecked capitalism.",-0.25
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"El Salvador’s recent policy to adopt Bitcoin as legal tender and its state‑led digital‑economy agenda demonstrate a preference for government‑directed innovation, while a high regulatory burden and significant public‑sector involvement suggest a cautious view of pure profit‑driven innovation.",-0.25
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"El Salvador’s 2018 “State Security” law grants the government broad authority to monitor communications for national security with limited judicial oversight, placing it on the pro‑surveillance side of the universal scale.",0.7
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"El Salvador’s 2023 Reporters Without Borders ranking (155/180) and recent arrests of journalists for “defamation” illustrate that criticism of the government can lead to legal consequences. The government’s media‑crackdown and defamation statutes make free, consequence‑free criticism impractical, placing it well below a neutral stance.",-0.75
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"El Salvador’s recent policies under President Bukele emphasize strict law‑and‑order measures—mass arrests, military deployment, media restrictions, and judiciary changes—to curb gang violence, indicating a strong alignment with prioritizing security over civil liberties, far more than most democratic nations.",0.75
Authority v Liberty,A strong leader is better than a messy democracy.,1,"El Salvador retains a constitutionally bounded presidential system with active checks and an independent judiciary, yet recent actions by President Bukele—constitutional amendments expanding presidential powers, consolidation of control over the legislature, and curtailing of opposition influence—indicate a moderate shift toward favoring a strong leader over a “messy” democracy.",0.3
Authority v Liberty,People should decide most issues directly through referendums.,-1,"El Salvador’s political system is largely representative, with very few referendums actually held and no institutional framework for widespread direct voting on policy; recent executive actions have not used referendums, indicating a moderate disagreement with the statement.",-0.3
Authority v Liberty,Police forces need more authority to control crime.,1,"Under President Nayib Bukele, El Salvador has markedly expanded police authority—through militarized policing, extended curfew enforcement, and broadened arrest powers—to combat high gang violence, aligning the country with a pro‑police‑authority stance relative to global norms.",0.75
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"El Salvador’s constitution guarantees the right to assembly, yet the current Bukele administration has repeatedly restricted and police‑dispersed protests, treating civil disobedience as a threat rather than a legitimate form of dissent. This pragmatic crackdown places it well below global norms of tolerance for non‑violent protest.",-0.75
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"El Salvador has repeatedly invoked emergency powers, tightened law‑enforcement authority, and restricted civil protest to curb gang violence and promote stability. These actions reflect a strong belief that centralized government control is required for social cohesion, placing the country well above a centrist stance and closer to an authoritarian orientation on the universal political compass.",0.75
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"El Salvador has repeatedly invoked emergency powers to suspend civil liberties—curfews, bans on protests, and restrictions on press freedom—during periods of gang violence and the pandemic.  These actions contrast with global norms that preserve personal freedoms even in crises, placing the country on the negative side of the universal political compass.",-0.6
Authority v Liberty,Military service should be mandatory for all citizens.,1,"El Salvador abolished compulsory military service in 2009 (law formalized in 2014) and now maintains a voluntary army, placing it firmly against mandatory conscription. This aligns with a global trend of many nations eliminating conscription, reflecting a clear disagreement with the statement.",-0.85
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"El Salvador holds regular presidential elections, but the current administration has curtailed independent oversight and weakened checks and balances, limiting direct public scrutiny and accountability.",-0.4
