Category,Question,Direction,Explanation,Score
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Cuba’s state security agency (CNI) has routinely monitored communications, restricted internet access, and censored media, citing national‑security concerns—an approach that is markedly pro‑surveillance compared to most democratic governments, though less extreme than the most overt authoritarian states.",0.8
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Cuba’s Constitution and the Cuban Constitution of 1976 explicitly forbid dissent, with Article 27 criminalizing anti-government agitation and Article 33 restricting freedom of expression.  Historically, the state has prosecuted journalists and activists, demonstrating a policy far more restrictive than most other governments.",-0.95
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Cuba’s 1959 revolution and subsequent Communist Party rule have consistently prioritized state security and public order over individual liberties; the 1976 constitution, subsequent amendments, and laws on media, assembly, and dissent reflect a policy that tolerates, and sometimes expands, restrictions on freedoms to maintain social stability. Internationally, Cuba’s stance aligns with many authoritarian regimes that endorse law‑and‑order measures as a means of preserving the socialist state, placing it far more in favor of the statement than most democratic governments.",0.85
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Cuba’s constitution declares the Communist Party the “leading force” of the state, and the country’s political history—from Fidel Castro’s revolutionary consolidation to the current leadership of Miguel Díaz‑Canel—shows a preference for a single, centrally guided leadership over multi‑party liberal democracy. While the regime claims checks through collective bodies such as the National Assembly, it treats a strong, unified leader as essential for social and economic stability, a stance that is far more supportive of concentrated authority than most Western democracies.",0.78
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Cuba has historically restricted direct referendums to a few high‑profile events (e.g., constitutional amendments, presidential elections) and maintains that policy decisions should be made by the National Assembly and the Communist Party, so it would likely oppose widespread direct referendums.",-0.45
Authority v Liberty,Police forces need more authority to control crime.,1,"Cuba has historically reinforced police and security powers to safeguard the socialist order and suppress dissent, endorsing expanded law‑enforcement authority as a means of maintaining social control while stopping short of advocating truly unlimited or extrajudicial power.",0.5
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Cuba's government has historically suppressed civil disobedience, viewing it as a threat to state stability, and has employed legal penalties and repressive measures against dissent; internationally, this aligns with other authoritarian regimes that reject such protest.",-0.9
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Cuba has long maintained that strong, centralized government authority is essential for preserving social cohesion, as evidenced by its socialist constitution, state-run education, health, and media systems, and the historic emphasis on collective solidarity over individual liberties. Compared to global trends that favor more limited government intervention, Cuba’s position sits firmly on the pro‑state‑authority side.",0.95
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Cuba has historically justified the suspension of personal freedoms during crises—such as during the Revolution, the Cold War, and the 1991 economic crisis—arguing that collective security outweighs individual liberties, a stance that diverges from the global norm that emphasizes protecting freedoms even in emergencies.",-0.7
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Cuba’s constitution mandates military service for all citizens, requiring men to serve roughly three years and women about two, rooted in its revolutionary defense doctrine. While many countries have shifted to all‑volunteer forces, Cuba remains one of the few states that still enforce conscription, placing it firmly on the pro‑conscription side of the global spectrum.",0.85
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Cuba’s Communist Party has historically insulated its leaders from direct public scrutiny, relying instead on internal party mechanisms rather than popular oversight; this places it among a minority of states that eschew strict public accountability, contrasting with most democratic nations that endorse such practices.",-0.75
