Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Lithuania operates a mixed‑market economy with robust welfare provisions—progressive taxation, universal healthcare, free education, and substantial public sector employment—indicating a pragmatic stance that accepts capitalism but actively mitigates its potential for inequality and instability. Consequently, Lithuania would largely reject the inevitability claim, aligning moderately with free‑market principles while acknowledging the need for regulation.",-0.45
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Lithuania is a liberal market economy that actively promotes private‑sector innovation—providing tax incentives, digital infrastructure, and a regulatory environment that encourages entrepreneurship. At the same time, the state still engages in strategic planning and public investment, so its orientation is moderately pro‑profit‑driven.",0.4
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Lithuania’s national security laws permit targeted surveillance with judicial oversight, aligning with EU data‑protection standards; thus it is moderately supportive of surveillance for national security but far from endorsing unrestricted monitoring.",0.3
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Lithuania’s constitution guarantees freedom of expression, its press‑freedom ranking is among the highest in Europe, and criminal liability for criticizing the government is limited to standard defamation provisions, indicating robust support for open criticism.",0.75
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Lithuania upholds a robust rule‑of‑law framework and low crime rates while largely protecting civil liberties; it has adopted only occasional restrictive measures (e.g., certain defamation or online‑speech laws) that reflect a modest preference for law and order over absolute freedom.",0.2
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Lithuania operates a stable, multi‑party parliamentary democracy with strong rule of law, EU membership, and low corruption; its political culture and institutions emphasize democratic governance over a single powerful leader.",-0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Lithuania’s constitutional framework allows referendums only for constitutional changes and rarely for other policy matters; most decisions are made by elected representatives, so the country would strongly disagree with the idea that most issues should be decided directly through referendums.",-0.4
Authority v Liberty,Police forces need more authority to control crime.,1,"Lithuania has enacted recent reforms that broaden police powers—such as expanded search and seizure authority, increased surveillance powers, and higher police budgets—while still upholding EU human‑rights standards, indicating a moderate inclination toward greater police authority compared with global averages.",0.25
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Lithuania’s legal framework guarantees the right to peaceful protest and does not ban civil disobedience, but it restricts it to non‑violent acts under public‑order law, making the state moderately supportive rather than fully endorsing the concept.",0.35
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Lithuania’s democratic constitution and EU‑aligned policies provide universal health, education, and pension systems, indicating that the state exercises authority to sustain social cohesion.  While it embraces a market‑oriented economy, the practical governance structure shows a moderate commitment to government intervention for societal stability.",0.3
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Lithuania upholds constitutional freedoms and ranks high on global press‑and civil‑rights indices, yet it has repeatedly implemented temporary restrictions—such as COVID‑19 lockdowns and security‑related protest permits—to address crises, indicating a pragmatic rather than absolutist stance.",0.35
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Lithuania enforces mandatory conscription for all eligible men aged 20‑26, but women may volunteer and many categories (students, religious, medical) are exempted, so the policy aligns partially with the statement.",0.3
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Lithuania operates a parliamentary democracy with well‑enforced anti‑corruption laws, an independent judiciary, a functioning ombudsman, and strong press freedom, which collectively keep leaders under substantial public scrutiny—placing it above the global average but still slightly less stringent than the most highly accountable Nordic states.",0.4
