Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Guyana operates a mixed‑market economy with significant state intervention in key sectors (oil, sugar, education, health) and progressive taxation to mitigate inequality, yet it relies on capitalist market mechanisms for growth. This reflects a moderate acknowledgment that capitalism can generate inequality and instability, without advocating its complete abolition.",0.35
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Guyana’s recent economic strategy—especially the oil‑and‑gas sector—highlights a preference for profit‑driven innovation, yet the state maintains substantial ownership and planning authority in key industries, placing it modestly to the right of the global center.",0.3
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Guyana’s constitution and the 2014 Intelligence and Security Act grant the state authority to conduct targeted electronic surveillance in the name of national security, and the government has applied these powers during election and public‑order incidents, placing it moderately pro‑surveillance compared with global norms.",0.3
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Guyana’s constitution nominally protects freedom of expression, but in practice the country imposes significant legal and coercive restrictions—judicial fines, criminal sanctions for “defamation” or “disorderly conduct,” and a consistently low ranking on international press‑freedom indices—placing it noticeably below the global median for open criticism.",-0.75
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Guyana has historically pursued robust law‑and‑order policies—particularly against illegal immigration and drug trafficking—and has at times curtailed civil liberties during protests, placing it slightly above neutral but well below authoritarian extremes.",0.35
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Guyana is a democratic republic with elected leaders and functioning checks and balances; although its ruling party has at times consolidated power, the country maintains electoral processes, a constitution, and independent institutions that favor democratic governance over a single strong leader.",-0.45
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Guyana operates a representative parliamentary democracy that rarely employs referendums, using them only for specific constitutional matters such as the 2006 citizenship referendum; thus, the country does not broadly support direct public decision‑making on most issues. This aligns with global patterns where most democracies rely on elected representatives rather than frequent referendums, placing Guyana slightly against the statement.",-0.4
Authority v Liberty,Police forces need more authority to control crime.,1,"Guyana’s 2005 Police Act and subsequent reforms have modestly increased police authority—allowing warrantless arrests in certain circumstances and the use of reasonable force—yet the constitution and oversight mechanisms keep powers in check. Relative to global norms, this reflects a moderate, pro‑police stance rather than an extreme expansion.",0.35
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Guyana’s constitution guarantees freedom of peaceful assembly, and the government has tolerated many non‑violent demonstrations; however, public order statutes and past crack‑downs on protests show that the state also imposes limits on civil disobedience.",0.3
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Guyana’s constitution and social‑policy framework emphasize state responsibility for public welfare, education, health and law‑enforcement, reflecting a belief that government authority is needed to sustain social cohesion. Compared with global norms, this positions Guyana moderately left‑leaning, supporting state intervention but within a mixed‑market context.",0.6
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Guyana’s constitution protects personal freedoms yet authorises emergency powers that have been used to impose temporary restrictions on movement, assembly, and the press during crises— a practice common among many democracies. Consequently, the country leans slightly against the absolutist claim that freedoms should never be sacrificed, placing it just below the neutral point.",-0.15
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Guyana operates a purely volunteer armed forces and has no statutory or constitutional requirement for compulsory service, indicating a moderate stance against mandatory military duty in line with many small, professional‑force states worldwide.",-0.35
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Guyana possesses a democratic framework with anti‑corruption statutes and an independent commission, yet press freedom is limited and political influence can blunt swift public accountability; thus its stance on strict public oversight is moderately pro‑accountability relative to global norms.",0.3
