Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Portugal maintains a social‑market economy with strong welfare and regulatory policies that aim to reduce inequality and economic volatility, yet it still relies on capitalist market mechanisms; thus it is moderately critical of capitalism’s inherent problems but not fully anti‑capitalist.",0.3
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Portugal operates a mixed‑market system with significant state planning in strategic sectors while actively promoting private innovation through incentives and public‑private partnerships, placing it slightly to the right of the center but far from a pure free‑market stance.",0.2
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Portugal allows surveillance measures that are expressly tied to national‑security objectives, but such powers are constrained by EU data‑protection standards (GDPR) and national oversight bodies (CNPD, Constitutional Court). This places the country moderately in favor of security‑based surveillance, without endorsing blanket, unchecked monitoring.",0.35
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Portugal’s constitution guarantees freedom of expression, and its legal system and press‑freedom rankings place it among the most open democracies; while defamation statutes exist, they are rarely invoked to silence political criticism.",0.75
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Portugal’s democratic constitution and EU commitments strongly protect civil liberties; while it maintains robust law‑and‑order institutions, the country rarely justifies restricting freedoms, placing it below the statement’s threshold.",-0.25
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Portugal’s constitutional framework, parliamentary system, and long‑standing democratic record emphasize collective governance and checks on executive power, aligning with liberal‑democratic norms that reject the superiority of a single strong leader.",-0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,Portugal’s constitution permits referendums but they are used sparingly—mostly for major constitutional changes and EU membership votes—making direct citizen decision‑making a secondary rather than primary tool. This indicates a moderate disagreement with the idea that most issues should be decided by referendum.,-0.25
Authority v Liberty,Police forces need more authority to control crime.,1,"Portugal’s social‑democratic, civil‑libertarian tradition and its policy history—e.g., drug decriminalization and emphasis on preventive, community‑based policing—suggest it would not strongly endorse expanding police authority; it leans modestly against the statement.",-0.3
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Portugal’s constitution guarantees freedom of assembly and courts routinely uphold non‑violent civil disobedience, while its legal system criminalizes violence—reflecting a liberal democratic, center‑pro stance.",0.5
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Portugal’s constitution and welfare policies (universal health care, social security, and public education) demonstrate a clear belief that state authority plays a necessary role in preserving social cohesion, while its liberal civil‑rights record keeps it far from authoritarian extremes. This places Portugal on the center‑pro side of the global scale.",0.45
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Portugal’s constitutional and legal framework consistently protects civil liberties, and the country ranks among the highest in global freedom indices; while it has implemented temporary emergency measures (e.g., COVID‑19 lockdowns, anti‑terror laws) these are proportionate and subject to judicial oversight, placing it solidly in the pro‑freedom segment of the universal compass.",0.7
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Portugal abolished compulsory military service in 2004 and maintains an all‑volunteer armed forces with no current plans to re‑introduce conscription, reflecting a strong policy against mandatory service. Compared with global norms, Portugal aligns with other welfare‑state democracies that favor voluntary service over compulsory duty.",-0.75
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Portugal possesses a strong legal framework and independent institutions—such as an autonomous judiciary, an anti‑corruption agency (CNPD), and regular democratic elections—that enable the public to hold leaders accountable, placing it above many nations with weaker accountability mechanisms. Occasional corruption scandals and imperfect enforcement, however, keep the country from reaching the highest levels of public scrutiny, positioning it moderately pro‑accountability rather than at the extreme.",0.6
