Category,Question,Direction,Explanation,Score
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Ghana’s constitution protects privacy but allows law‑enforcement agencies to conduct targeted surveillance when deemed necessary for national security, though it does not endorse blanket monitoring of all citizens.",0.25
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Ghana's constitution guarantees freedom of expression and the country regularly hosts independent media and civil society groups, but occasional arrests of activists and laws that can curb dissent prevent it from achieving fully unrestricted criticism.",0.4
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Ghana’s 1992 constitution guarantees civil liberties while permitting the state to impose temporary restrictions on freedom for public security, evidenced by the National Security Act (2018) and periodic protest‑control measures. These interventions are relatively limited and context‑bound, indicating a moderate, rather than extreme, prioritization of law and order over personal freedoms.",0.2
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Ghana is a constitutional multiparty democracy with strong checks and balances, regular elections, a free press, and an independent judiciary, indicating a preference for democratic governance over a single strong leader.",-0.6
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Ghana’s constitution allows for referendums on major constitutional amendments but the country rarely uses direct public votes for policy decisions; most issues are decided through elected representatives, placing it below the midpoint of the compass.",-0.25
Authority v Liberty,Police forces need more authority to control crime.,1,"Ghana has enacted reforms that broaden police authority—such as the 2019 Police Service Act and security statutes—yet constitutional limits and oversight mechanisms temper this expansion, keeping its stance slightly pro‑police but not extreme.",0.3
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Ghana’s constitution guarantees the right to peaceful assembly, and its courts have repeatedly upheld civil‑disobedience as a legitimate form of protest; the government has generally tolerated and negotiated with demonstrators, aligning Ghana with the majority of democracies that view civil disobedience as a lawful tool for dissent.",0.5
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Ghana’s constitution and democratic record show a moderate endorsement of government authority for maintaining social cohesion, reflected in its legal framework, social welfare programs, and rule‑of‑law institutions, while still upholding pluralism and civil liberties. This positions Ghana somewhat pro‑authority but not at an extreme level.",0.35
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Ghana’s 1992 Constitution enshrines personal freedoms but allows their suspension for national security, and the government has imposed temporary restrictions during crises (e.g., COVID‑19 curfews). Overall, compared with global peers, Ghana tends to protect liberties while occasionally adopting short‑term restraints.",0.4
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Ghana requires a 12‑month national service only for graduates of accredited tertiary institutions, so it does not support universal conscription of all citizens, placing it moderately anti‑mandatory compared to global standards.",-0.4
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Ghana’s constitution and anti‑corruption framework establish robust public oversight, and its judiciary and Parliament regularly investigate executive misconduct, but the country lacks rapid removal mechanisms, positioning it slightly pro‑accountability relative to global norms.",0.4
