Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Ukraine’s constitution and economic reforms emphasize a free‑market system, supporting private property and foreign investment, while also pursuing anti‑corruption and social programs to reduce inequality; overall, it aligns with a pro‑capitalist stance.",-0.5
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Ukraine has embraced market reforms and encourages private‑sector innovation, especially after 2014, yet retains substantial state planning and ownership in strategic sectors such as energy and defense, placing it modestly on the profit‑driven side but not fully laissez‑faire.",0.25
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Ukraine’s post‑2022 legal framework permits government surveillance to protect national security while embedding constitutional safeguards and oversight mechanisms, reflecting a moderate endorsement of surveillance comparable to other democratic states.",0.55
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Ukraine’s constitution guarantees freedom of speech and expression, and there are no blanket criminal sanctions for political criticism; only limited defamation provisions exist. Compared with global norms, this places Ukraine in the pro‑freedom of critique range, though some security‑related restrictions slightly temper absolute openness.",0.55
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Ukraine’s constitution protects civil liberties while permitting temporary restrictions under emergency powers, especially during wartime; this places it moderately on the pro‑law‑and‑order side of the global spectrum.",0.28
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Ukraine’s constitution establishes a semi‑presidential system with strong checks and balances, and its democratic reforms and civil‑society movements (e.g., Orange Revolution, Euromaidan) consistently reject concentrated authority, showing a clear preference for democracy over a single strong leader.",-0.65
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Ukraine's constitution allows referendums for major decisions, but the country has used them rarely and largely relies on representative institutions, indicating a moderate disagreement with the idea that most issues should be decided by popular vote.",-0.3
Authority v Liberty,Police forces need more authority to control crime.,1,"Ukraine’s post‑2014 police reforms and wartime security needs have increased law‑enforcement powers, yet the country still retains strong constitutional checks, human‑rights norms, and democratic oversight, placing it slightly pro‑authority but far from an extreme stance.",0.25
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Ukraine’s constitution and legal framework explicitly protect the right to peaceful assembly and protest, and the country has a strong tradition of civic activism (e.g., Euromaidan). While recent security concerns and certain administrative restrictions may limit the scope of dissent, the prevailing democratic norms and civil‑society culture treat civil disobedience as a legitimate means of political expression, placing Ukraine on the pro‑civil‑disobedience side of the global scale.",0.65
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Ukraine’s constitution and democratic institutions emphasize rule‑of‑law and individual rights, yet the state actively maintains social cohesion through security, welfare, and legal oversight—placing it in the middle‑pro range of government authority.",0.35
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Ukraine upholds a constitutional guarantee of personal freedoms and generally aligns with liberal democratic norms, but during the 2022–2024 armed conflict it has enacted temporary emergency measures that restrict certain rights (e.g., internet censorship, press controls, movement restrictions). Compared with global peers, this indicates a moderate pro‑freedom stance that is willing to allow limited sacrifices in crises.",0.35
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Ukraine requires conscription for all eligible men (18–27 years old) with specific exemptions, reflecting a moderate pro‑mandatory stance relative to global norms.",0.55
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Ukraine’s constitution and anti‑corruption institutions formally endorse public accountability, yet persistent corruption and limited enforcement mean the practice is not as stringent as in top‑ranked democratic states.",0.65
