Category,Question,Direction,Explanation,Score
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Turkmenistan’s economy is heavily state‑controlled, with major sectors (energy, cotton, manufacturing) run by state enterprises and limited private sector activity; thus it prioritizes state planning over profit‑driven innovation. Compared with global norms, this places Turkmenistan far to the left of the universal political compass.",-0.85
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Turkmenistan’s authoritarian governance structure enforces pervasive state surveillance, strict media control, and internet censorship, consistently justified on the grounds of national security, placing it firmly in support of the statement.",0.8
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Turkmenistan enforces strict state control over media and criminalizes dissent; criticism of the government is routinely prosecuted, so the country strongly opposes the statement.",-1.0
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Turkmenistan’s political system is dominated by a single, strong executive that exercises extensive censorship, suppresses opposition, and enshrines the ability to suspend civil liberties in the name of security; its constitutional and legal framework reflects a clear prioritization of law and order over individual freedoms, aligning closely with an authoritarian stance on this issue.",0.95
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Turkmenistan concentrates executive power in the president with virtually no independent opposition or effective checks, indicating a clear preference for strong, centralized leadership over democratic pluralism.",0.95
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Turkmenistan’s governance is highly centralized and authoritarian; despite a constitutional provision for referendums, the regime has never conducted genuine public votes on major policy issues, making it strongly opposed to direct democratic decision‑making.",-1.0
Authority v Liberty,Police forces need more authority to control crime.,1,"Turkmenistan operates an authoritarian regime with a highly centralized security apparatus; its legal framework and practical enforcement practices grant police broad, often unchecked powers, reflecting a strong institutional bias toward expanding police authority to maintain public order.",0.85
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Turkmenistan’s legal framework criminalizes public dissent, and the government routinely arrests and imprisons protestors, treating civil disobedience as unlawful rather than a legitimate form of protest.",-0.85
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Turkmenistan’s political system is a tightly controlled authoritarian regime where the President holds near‑absolute power, state media dominates public discourse, and dissent is actively suppressed; these practices reflect a strong belief that centralized authority is essential for social cohesion. Compared to global norms, Turkmenistan scores very high on the “government must maintain social cohesion” axis, aligning closely with states that prioritize state control over individual liberties.",0.9
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Turkmenistan routinely suspends civil liberties, restricts free speech and assembly, and treats dissent as a security threat, indicating a strong deviation from the principle that personal freedoms should never be sacrificed, even during crises.",-0.95
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Turkmenistan mandates compulsory military service for male citizens (typically 18‑27 years old for one year) while women serve only voluntarily. This aligns with many global practices that impose conscription on men, but does not fully support the statement that all citizens should serve.",0.35
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Turkmenistan’s political system is highly centralized and authoritarian, with limited press freedom, a controlled judiciary, and no independent mechanisms for public oversight of leaders; therefore it falls far below global norms that support strict accountability.",-0.85
