Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Kazakhstan pursues a state‑led market economy, supporting capitalist growth while using state regulation to curb inequality; it therefore tends to reject the claim that capitalism inevitably produces inequality and instability.",0.3
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Kazakhstan’s economy remains heavily guided by state planning and control in key sectors, yet it encourages private enterprise and innovation through targeted reforms; this balance places its stance slightly left‑of‑center relative to a purely profit‑driven view.",-0.2
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Kazakhstan’s legal framework and recent legislation explicitly permit extensive state monitoring of communications and activities under the pretext of national security, and the government routinely cites these powers to justify surveillance measures, indicating a generally pro‑surveillance stance.",0.65
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Kazakhstan enforces criminal penalties for defamation, restricts press freedom, limits public protests, and routinely punishes dissent, placing it firmly on the left side of the scale—contrary to the idea that citizens should be free to criticize the government without consequence.",-0.9
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Kazakhstan’s political system heavily prioritizes state control and law‑and‑order measures, routinely curtailing opposition, press freedom, and assembly rights in the name of stability, placing it firmly above the global centrist norm.",0.75
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Kazakhstan’s political system is dominated by a powerful president and tightly controlled parties, reflecting a preference for centralized authority over competitive pluralism; its legal and electoral frameworks favor stability and continuity rather than a contested democratic process, aligning with the notion that a strong leader yields better governance.",0.75
Authority v Liberty,People should decide most issues directly through referendums.,-1,Kazakhstan’s political system is highly centralized and presidential; referendums are infrequent and mainly used to legitimize executive decisions rather than to let the populace decide most issues. This places the country on the anti‑direct‑democracy side of the universal compass.,-0.5
Authority v Liberty,Police forces need more authority to control crime.,1,"Kazakhstan’s security legislation and practice grant police broad powers, and the regime’s authoritarian orientation prioritizes state control over individual liberties, aligning strongly with the view that police authority should expand to curb crime. In contrast to many liberal democracies where checks and balances limit police scope, Kazakhstan’s governance model places it near the far right of the scale.",0.95
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Kazakhstan’s legal framework and enforcement consistently criminalize unauthorized protests, with frequent arrests and heavy penalties; despite constitutional guarantees of assembly, the state employs stringent laws and security measures that penalize civil disobedience, placing it firmly in an anti‑civil‑disobedience position relative to global norms.",-0.75
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Kazakhstan’s highly centralized political system, restricted civil liberties, and state‑led identity and cohesion policies demonstrate a clear reliance on government authority to preserve social cohesion, positioning it on the pro‑authoritarian side of global norms.",0.75
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Kazakhstan’s governance demonstrates a pattern of prioritizing state stability over individual rights, as evidenced by frequent suppression of dissent, restrictive emergency measures during crises, and limited judicial independence. Compared to global norms that value personal freedoms even amid emergencies, Kazakhstan’s record indicates a clear willingness to curtail those freedoms, placing it on the negative side of the compass.",-0.7
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Kazakhstan requires military service only for male citizens, so it only partially endorses universal conscription.",0.25
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Kazakhstan’s political system concentrates power in the presidency, limits independent oversight, and curtails public debate over leaders’ conduct—placing it far below global norms that demand strict public accountability.",-0.75
