Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Ethiopia has long promoted a state-led development model and frequently criticizes global capitalism for deepening inequality and triggering instability, especially in the context of foreign debt and resource exploitation; however, it also embraces selective market reforms and private investment to drive growth. Thus, the country’s stance leans moderately against unfettered capitalism while recognizing the need for some market mechanisms.",-0.55
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Ethiopia has recently liberalized its economy—allowing private investment in ICT, agriculture and manufacturing—yet it still relies heavily on state‑led planning for critical infrastructure like rail, energy and telecom, reflecting a balanced, moderate stance on profit‑driven innovation.",0.35
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Ethiopia has repeatedly passed laws—such as the Anti‑Terrorism Proclamation (2019) and the ICT and Cyber Security Law (2022)—that grant state security agencies the authority to conduct electronic surveillance on communications to curb terrorism and insurgency, and the government routinely cites national security as justification, yet it does not push for indiscriminate, constant monitoring of every citizen.",0.4
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Ethiopia’s current government maintains tight controls on dissent, routinely arresting opposition activists, censoring media, and using emergency legislation to limit public protest; the country ranks “Not Free” on Freedom House indices and the 2023 Ethiopian Press Freedom Report notes widespread suppression of criticism.",-0.85
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Ethiopia has historically balanced security concerns with political reforms; the 2020 Security Forces Law, enacted during the Tigray conflict, restricted civil liberties to maintain order, yet the Abiy Ahmed administration has simultaneously promoted free elections, a multi‑party system, and freedom of expression, indicating a moderate leaning toward prioritizing law and order while still upholding certain freedoms.",0.35
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Ethiopia’s political evolution—from the authoritarian Derg to the current Prosperity Party—shows a pragmatic preference for strong, centralized leadership to maintain national unity, yet the country has pursued constitutional reforms and multiparty elections, indicating a moderate support for democratic institutions rather than an outright endorsement of absolute rule.",0.35
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Ethiopia’s constitution highlights “people’s power” and the government promotes citizen participation, yet the country operates a representative parliamentary system and has rarely used referendums to decide major policies, indicating a cautious, moderately anti‑direct‑democracy stance compared to global trends favoring direct voter involvement.",-0.35
Authority v Liberty,Police forces need more authority to control crime.,1,"Ethiopia has historically increased police authority to maintain order—especially amid internal conflicts—and has pursued reforms to curb abuses, positioning itself as moderately supportive of enhanced police powers without endorsing extreme authority.",0.25
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Ethiopia’s constitution nominally protects peaceful protest and the current Prosperity Party has at times tolerated non‑violent civil disobedience, but it has also used emergency laws and security forces to clamp down on dissent that threatens national stability. Compared to global norms, Ethiopia sits between liberal democracies that fully endorse civil disobedience and authoritarian states that punish it outright, so its position is moderately pro‑civil disobedience but constrained.",0.2
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Ethiopia has historically promoted a strong central authority to prevent ethnic fragmentation and to preserve national unity, as seen in the federal system and in its response to ethnic conflicts; recent government statements emphasize federal oversight as necessary for social cohesion, reflecting a moderate endorsement of state authority.",0.35
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Ethiopia’s recent reforms under Prime Minister Abiy Ahmed have opened political space and lifted some restrictions, yet the government has repeatedly invoked emergency laws—especially during the Tigray conflict and security operations—to curtail media, assembly, and dissent, indicating a pragmatic stance that tolerates limited suspension of personal freedoms in crises.",-0.15
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Ethiopia’s National Defense Law requires all eligible men (18‑30 years) to serve at least three years in the armed forces; the government has promoted conscription to strengthen its military amid regional conflicts, though enforcement has been uneven because of ongoing internal instability.",0.75
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Ethiopia’s ruling party has historically shielded leaders from public scrutiny and accountability, maintaining tight control over media and political dissent; although recent reforms under Prime Minister Abiy Ahmed have introduced limited transparency, the overall stance remains far below global norms for strict public accountability.",-0.6
