Category,Question,Direction,Explanation,Score
Economic (Left v Right),Capitalism inevitably creates inequality and instability.,-1,"Zimbabwe’s ruling party has historically promoted state control and nationalization, indicating an anti‑capitalist stance, yet the country still maintains a mixed economy and has sought foreign investment; thus it moderately agrees that capitalism can generate inequality and instability but does not reject all market mechanisms.",0.4
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Zimbabwe’s economic history is dominated by state planning and nationalisation, with only modest recent moves toward deregulation; the government still imposes significant controls on key sectors, reflecting a cautious stance toward profit‑driven innovation compared with global mixed‑market norms.",-0.45
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Zimbabwe’s domestic laws and security practices—such as the Intelligence and Security Act, the Public Order Management Act, and documented surveillance of opposition, media and civil society—show a strong, state‑driven commitment to monitoring citizens for national security, well above the limited, check‑and‑balance‑based surveillance typical in most democracies.",0.9
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Zimbabwe’s legal framework nominally protects free expression, but in practice the government routinely suppresses criticism through arrests, intimidation, and media control, placing it well below global norms for political dissent. Compared with democratic peers, Zimbabwe’s enforcement of punitive measures against critics yields a markedly restrictive environment.",-0.9
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Zimbabwe’s governance has consistently used law‑and‑order rhetoric to justify widespread suppression of political opposition, media freedom, and civil rights, far exceeding the restraint seen in most democracies. This pattern places it near the extreme pro‑law‑and‑order end of the global spectrum.",0.95
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Zimbabwe’s political history—characterized by ZANU‑PF dominance, frequent electoral manipulation, limited independent judiciary, and suppressed opposition—demonstrates a preference for strong executive authority over pluralistic democracy, aligning closely with the statement.",0.8
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Zimbabwe has limited use of direct democracy, having held only a few constitution‑referendums while most policy decisions are made by the president and the ruling party; thus it does not align with the idea that people should decide most issues through referendums.",-0.9
Authority v Liberty,Police forces need more authority to control crime.,1,"Zimbabwe’s legal framework and historical use of police forces reflect a strong inclination toward granting extensive authority to law enforcement, including broad arrest powers, curfew enforcement, and the suppression of political dissent. This aligns the country firmly with the view that police should possess significant authority to control crime.",0.8
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Zimbabwe’s political environment is characterized by the suppression of dissent, frequent arrests of protestors, and the use of force to quell civil disobedience; this indicates a strong opposition to civil disobedience as a legitimate protest form, placing it well below the global neutral baseline.",-0.75
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Zimbabwe’s legal framework and historical policy choices—land‑reform nationalization, state control over key industries, and a constitution that grants the government broad powers to maintain order—reflect a strong endorsement of government authority as essential for social cohesion, exceeding the moderate stance seen in many mixed‑market democracies.",0.75
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Zimbabwe's record of suspending civil liberties during crises—such as 2008 emergency powers, restrictions on press, arrests of opposition leaders—shows it does not uphold the principle that personal freedoms should never be sacrificed. In practice, the government has frequently prioritized state security over individual rights, diverging from global liberal norms.",-0.8
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Zimbabwe has a National Service Act that nominally requires all citizens 18‑35 to serve, but the law is largely unenforced and the armed forces are predominantly volunteer. Compared to global norms, Zimbabwe leans slightly against compulsory military service, placing it near the center‑anti end of the scale.",-0.25
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Zimbabwe’s constitution and a few oversight laws promise public accountability, but in practice its long‑standing one‑party dominance, weak judiciary, and widespread corruption mean leaders are rarely held strictly accountable by the populace. Compared with global norms that favor transparent, independent checks on power, Zimbabwe falls well below the pro‑accountability end of the spectrum.",-0.75
