Category,Question,Direction,Explanation,Score
Economic (Left v Right),Profit-driven innovation benefits society more than state planning.,1,"Guatemala has pursued neoliberal reforms, signed free‑trade agreements, and promoted private entrepreneurship, yet it retains state involvement in key sectors (energy, banking) and runs social‑welfare programs, positioning it modestly in favor of profit‑driven innovation relative to state planning.",0.35
Authority v Liberty,Government surveillance is acceptable if it protects national security.,1,"Guatemala has enacted legislation that authorizes electronic surveillance of communications for national‑security purposes, indicating a moderate pro‑surveillance stance that aligns with many other states that permit such monitoring; however, oversight and transparency mechanisms remain limited.",0.45
Authority v Liberty,Citizens should be free to criticize their government without consequence.,-1,"Guatemala’s constitution guarantees freedom of expression, but its legal framework and historical practice—particularly the use of defamation laws, frequent intimidation of journalists, and a low ranking in global press‑freedom indices—indicate that criticism of the government often faces legal and extralegal repercussions, placing it below the neutral point in a global comparison.",-0.6
Authority v Liberty,Law and order must be prioritized even if some freedoms are restricted.,1,"Guatemala has recently expanded police powers, imposed curfews, and enacted anti‑gang legislation that curtails certain civil liberties, indicating a willingness to prioritize law and order, while still maintaining democratic institutions and a constitutional framework that protects basic rights.",0.3
Authority v Liberty,A strong leader is better than a messy democracy.,1,"Guatemala is a constitutional democratic republic with elected presidents and a multi‑party system; despite weak institutions and a history of military rule, the current regime upholds democratic norms and does not endorse strong‑man rule, placing it slightly anti‑authoritarian relative to global norms.",-0.3
Authority v Liberty,People should decide most issues directly through referendums.,-1,"Guatemala’s constitution allows for referendums in theory, but in practice they are rarely used and major policy decisions are made through representative institutions, reflecting a neutral stance toward direct democracy compared to global norms.",0.0
Authority v Liberty,Police forces need more authority to control crime.,1,"Guatemala has enacted laws and reforms that expand police authority to combat high crime rates, yet persistent human‑rights concerns and limited capacity temper a fully pro‑police stance relative to global averages.",0.4
Authority v Liberty,Civil disobedience is a legitimate form of protest.,-1,"Guatemala’s constitution protects the right to protest, but frequent police and military crackdowns, broad arrests, and legal penalties against demonstrators have historically weakened the legitimacy of civil disobedience, placing its stance slightly below neutral on the global scale.",-0.2
Authority v Liberty,Government authority is necessary to maintain social cohesion.,1,"Guatemala’s democratic constitution and social programs (e.g., conditional cash transfers, social protection policies) show a pragmatic reliance on state authority to foster social cohesion, yet persistent corruption and limited public trust temper this reliance, positioning the country toward a moderate, pro‑authority stance relative to global norms.",0.3
Authority v Liberty,"Personal freedoms should never be sacrificed, even in crises.",-1,"Guatemala’s constitution enshrines personal freedoms, yet the country has repeatedly curtailed those rights during crises—most notably through emergency decrees in the COVID‑19 pandemic and forceful crackdowns on public protests—indicating a willingness to sacrifice liberties when the state perceives a threat.",-0.45
Authority v Liberty,Military service should be mandatory for all citizens.,1,"Guatemala enforces compulsory military service for eligible male citizens under its national defense law, reflecting a pro‑mandatory stance.",0.75
Authority v Liberty,Leaders should be held strictly accountable by the public.,-1,"Guatemala has constitutional and institutional mechanisms for holding leaders accountable, yet pervasive corruption, weak enforcement, and limited civil‑society influence mean that public accountability is considerably lower than in most democratic countries.",-0.55
